date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-28,2023-05-28 12:41:S.000000,2023-05-28 14:17:S.000000,2023-05-28 14:18:S.000000,2023-05-28 19:42:S.000000,2160,1,1560,0,0,5760,3600,0.63,1560,0,600,0,0,3600,0
2023-05-29,2023-05-29 00:28:S.000000,2023-05-29 12:57:S.000000,2023-05-29 04:49:S.000000,2023-05-29 15:00:S.000000,18780,4,8520,6180,4920,44580,25800,0.58,8520,4920,5700,4,2,10620,9000
