date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-28,2023-05-28 00:19:S.000000,2023-05-28 12:50:S.000000,2023-05-28 01:31:S.000000,2023-05-28 14:55:S.000000,4860,7,2220,6600,0,44760,39900,0.89,2220,0,2940,8,2,22860,10440
2023-05-29,2023-05-29 01:28:S.000000,2023-05-29 09:45:S.000000,2023-05-29 09:29:S.000000,2023-05-29 11:57:S.000000,3600,2,2820,3960,0,29760,26160,0.88,2820,0,840,5,1,13980,8220
2023-05-29,2023-05-29 13:09:S.000000,2023-05-29 16:42:S.000000,2023-05-29 16:44:S.000000,2023-05-29 18:45:S.000000,7740,0,7740,0,0,12780,5040,0.39,7740,0,0,0,0,2460,2580
