date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-28,2023-05-28 01:48:S.000000,2023-05-28 10:21:S.000000,2023-05-28 09:02:S.000000,2023-05-28 12:27:S.000000,1740,1,840,6960,900,30660,28920,0.94,840,900,120,5,1,14100,7860
2023-05-28,2023-05-28 12:51:S.000000,2023-05-28 13:59:S.000000,2023-05-28 14:00:S.000000,2023-05-28 16:03:S.000000,3420,0,3420,0,0,4080,660,0.16,3420,0,0,0,0,660,0
2023-05-29,2023-05-29 05:53:S.000000,2023-05-29 11:07:S.000000,2023-05-29 09:03:S.000000,2023-05-29 13:10:S.000000,1080,3,720,4260,0,18360,17280,0.94,720,0,840,3,2,7740,5280
