date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-25,2023-05-25 08:58:S.000000,2023-05-25 17:32:S.000000,2023-05-25 16:38:S.000000,2023-05-25 19:36:S.000000,2040,2,1380,4020,0,30120,28080,0.93,1380,0,1380,5,2,18420,5640
2023-05-26,2023-05-25 22:41:S.000000,2023-05-26 10:18:S.000000,2023-05-25 23:58:S.000000,2023-05-26 14:41:S.000000,11400,5,4020,2820,0,35400,24000,0.68,4020,0,13800,4,7,17400,3780
2023-05-26,2023-05-26 16:31:S.000000,2023-05-26 17:30:S.000000,2023-05-26 17:31:S.000000,2023-05-26 19:34:S.000000,1620,0,1620,0,0,3540,1920,0.54,1620,0,0,0,0,1920,0
2023-05-27,2023-05-26 22:35:S.000000,2023-05-27 07:31:S.000000,2023-05-26 23:59:S.000000,2023-05-27 09:36:S.000000,3540,4,2640,3480,0,31860,28320,0.89,2640,0,1200,2,1,18120,6720
2023-05-27,2023-05-27 12:10:S.000000,2023-05-27 17:04:S.000000,2023-05-27 13:06:S.000000,2023-05-27 19:07:S.000000,5760,4,2280,4860,960,16440,10680,0.65,2280,960,3720,5,7,4020,1800
