date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 01:08:S.000000,2023-05-19 07:37:S.000000,2023-05-19 07:35:S.000000,2023-05-19 09:40:S.000000,840,1,840,6780,0,23220,22380,0.96,840,0,120,3,1,7800,7800
2023-05-20,2023-05-20 02:11:S.000000,2023-05-20 07:15:S.000000,2023-05-20 05:39:S.000000,2023-05-20 09:18:S.000000,1680,2,1260,3300,0,17220,15540,0.9,1260,0,1440,2,2,7740,4500
2023-05-21,2023-05-21 00:52:S.000000,2023-05-21 09:04:S.000000,2023-05-21 09:06:S.000000,2023-05-21 11:07:S.000000,1920,2,1140,7980,0,29520,27600,0.93,1140,0,780,4,0,13080,6540
