date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 02:34:S.000000,2023-05-19 09:37:S.000000,2023-05-19 06:52:S.000000,2023-05-19 11:40:S.000000,4920,1,3600,2520,0,24660,19740,0.8,3600,0,2040,2,1,8040,9180
2023-05-20,2023-05-20 00:18:S.000000,2023-05-20 08:28:S.000000,2023-05-20 07:39:S.000000,2023-05-20 10:31:S.000000,6960,3,5760,5760,0,29160,22200,0.76,5760,0,1440,4,1,6840,9600
2023-05-20,2023-05-20 21:16:S.000000,2023-05-20 21:38:S.000000,2023-05-20 21:40:S.000000,2023-05-20 23:59:S.000000,960,0,960,0,0,1320,360,0.27,960,0,0,0,0,360,0
2023-05-21,2023-05-21 00:31:S.000000,2023-05-21 09:42:S.000000,2023-05-21 05:19:S.000000,2023-05-21 11:46:S.000000,2520,2,1140,9120,0,32400,29880,0.92,1140,0,2040,5,2,10860,9900
2023-05-21,2023-05-21 15:52:S.000000,2023-05-21 16:32:S.000000,2023-05-21 16:10:S.000000,2023-05-21 18:36:S.000000,780,1,780,0,0,1920,1140,0.59,780,0,480,0,1,1140,0
