date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 02:03:S.000000,2023-05-19 10:57:S.000000,2023-05-19 07:02:S.000000,2023-05-19 13:00:S.000000,2640,2,780,5280,0,28920,26280,0.91,780,0,4980,7,4,15360,5640
2023-05-19,2023-05-19 19:19:S.000000,2023-05-19 20:01:S.000000,2023-05-19 20:03:S.000000,2023-05-19 22:04:S.000000,2220,0,1380,0,840,2520,300,0.12,1380,840,0,0,0,300,0
2023-05-20,2023-05-20 03:57:S.000000,2023-05-20 09:19:S.000000,2023-05-20 07:03:S.000000,2023-05-20 11:22:S.000000,600,4,600,3120,0,17880,17280,0.97,600,0,1440,0,4,11460,2700
2023-05-21,2023-05-21 00:47:S.000000,2023-05-21 09:36:S.000000,2023-05-21 01:41:S.000000,2023-05-21 12:10:S.000000,6420,7,3000,1680,0,20220,13800,0.68,3000,0,14940,3,13,8520,3600
