date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 01:39:S.000000,2023-05-19 08:01:S.000000,2023-05-19 08:00:S.000000,2023-05-19 10:04:S.000000,1740,1,1740,4560,0,22800,21060,0.92,1740,0,120,3,1,11640,4860
2023-05-20,2023-05-20 01:41:S.000000,2023-05-20 10:29:S.000000,2023-05-20 08:00:S.000000,2023-05-20 12:32:S.000000,3660,1,1560,7860,2040,31560,27900,0.88,1560,2040,180,5,1,15120,4920
2023-05-21,2023-05-21 02:01:S.000000,2023-05-21 08:32:S.000000,2023-05-21 08:34:S.000000,2023-05-21 10:35:S.000000,2520,1,2160,4260,0,23460,20940,0.89,2160,0,360,4,0,14340,2340
