date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 03:34:S.000000,2023-05-19 08:07:S.000000,2023-05-19 07:52:S.000000,2023-05-19 10:10:S.000000,540,1,540,2280,0,16260,15720,0.97,540,0,120,1,1,6060,7380
2023-05-20,2023-05-20 02:00:S.000000,2023-05-20 08:06:S.000000,2023-05-20 08:08:S.000000,2023-05-20 10:09:S.000000,2640,0,1500,4200,1140,21960,19320,0.88,1500,1140,0,3,0,6720,8400
2023-05-20,2023-05-20 19:35:S.000000,2023-05-20 20:53:S.000000,2023-05-20 20:55:S.000000,2023-05-20 22:56:S.000000,1560,0,1560,120,0,4680,3120,0.67,1560,0,0,0,0,1200,1800
2023-05-21,2023-05-21 14:42:S.000000,2023-05-21 16:40:S.000000,2023-05-21 16:41:S.000000,2023-05-21 18:43:S.000000,1080,0,1080,0,0,7080,6000,0.85,1080,0,0,0,0,6000,0
