date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-19,2023-05-19 01:47:S.000000,2023-05-19 13:46:S.000000,2023-05-19 04:10:S.000000,2023-05-19 15:49:S.000000,9660,10,2700,6540,0,41880,32220,0.77,2700,0,8220,4,9,16620,9060
2023-05-20,2023-05-20 10:02:S.000000,2023-05-20 16:44:S.000000,2023-05-20 10:14:S.000000,2023-05-20 18:47:S.000000,8040,3,600,840,0,18180,10140,0.56,600,0,13380,1,9,3600,5700
2023-05-21,2023-05-21 05:27:S.000000,2023-05-21 06:09:S.000000,2023-05-21 05:52:S.000000,2023-05-21 08:18:S.000000,840,1,840,660,0,2100,1260,0.6,840,0,420,2,1,600,0
