date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-10,2023-05-10 04:51:S.000000,2023-05-10 08:40:S.000000,2023-05-10 08:41:S.000000,2023-05-10 10:43:S.000000,1440,0,1440,1680,0,13740,12300,0.9,1440,0,0,2,0,6540,4080
2023-05-10,2023-05-10 19:02:S.000000,2023-05-10 19:37:S.000000,2023-05-10 19:39:S.000000,2023-05-10 21:40:S.000000,1740,0,1200,0,540,2100,360,0.17,1200,540,0,0,0,360,0
2023-05-11,2023-05-11 02:38:S.000000,2023-05-11 08:09:S.000000,2023-05-11 08:11:S.000000,2023-05-11 10:12:S.000000,480,0,480,2520,0,19860,19380,0.98,480,0,0,2,0,12300,4560
2023-05-12,2023-05-12 04:07:S.000000,2023-05-12 08:32:S.000000,2023-05-12 08:03:S.000000,2023-05-12 10:35:S.000000,1080,1,780,2640,0,15780,14700,0.93,780,0,420,3,1,6120,5940
2023-05-12,2023-05-12 14:10:S.000000,2023-05-12 15:20:S.000000,2023-05-12 15:22:S.000000,2023-05-12 17:23:S.000000,3180,0,3180,0,0,4200,1020,0.24,3180,0,0,0,0,1020,0
