date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-12,2023-05-12 01:19:S.000000,2023-05-12 09:21:S.000000,2023-05-12 07:58:S.000000,2023-05-12 11:24:S.000000,4560,2,1080,5220,3060,28740,24180,0.84,1080,3060,600,3,1,11880,7080
2023-05-12,2023-05-12 18:28:S.000000,2023-05-12 18:53:S.000000,2023-05-12 18:55:S.000000,2023-05-12 20:56:S.000000,720,0,720,0,0,1500,780,0.52,720,0,0,0,0,780,0
