date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-22,2023-05-22 03:54:S.000000,2023-05-22 10:48:S.000000,2023-05-22 08:42:S.000000,2023-05-22 12:51:S.000000,1380,2,840,6180,540,24540,23160,0.94,840,540,300,5,2,11160,5820
2023-05-23,2023-05-23 01:38:S.000000,2023-05-23 10:37:S.000000,2023-05-23 02:29:S.000000,2023-05-23 12:40:S.000000,2580,3,1440,6300,840,31860,29280,0.92,1440,840,780,4,4,18180,4800
2023-05-24,2023-05-24 03:28:S.000000,2023-05-24 11:26:S.000000,2023-05-24 07:39:S.000000,2023-05-24 13:29:S.000000,3060,3,540,2460,0,28620,25560,0.89,540,0,2580,4,1,18540,4560
