date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-22,2023-05-22 00:55:S.000000,2023-05-22 07:33:S.000000,2023-05-22 07:35:S.000000,2023-05-22 09:36:S.000000,540,0,540,4080,0,23880,23340,0.98,540,0,0,2,0,13920,5340
2023-05-23,2023-05-23 01:42:S.000000,2023-05-23 07:57:S.000000,2023-05-23 05:29:S.000000,2023-05-23 10:00:S.000000,2220,2,1020,1860,0,20940,18720,0.89,1020,0,2760,1,2,9540,7320
2023-05-24,2023-05-24 01:42:S.000000,2023-05-24 07:12:S.000000,2023-05-24 07:11:S.000000,2023-05-24 09:15:S.000000,660,1,660,4320,0,19740,19080,0.97,660,0,60,1,1,7440,7320
