date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-22,2023-05-22 07:40:S.000000,2023-05-22 13:56:S.000000,2023-05-22 09:32:S.000000,2023-05-22 16:00:S.000000,3000,3,720,2220,0,20460,17460,0.85,720,0,4380,2,2,11880,3360
2023-05-23,2023-05-23 07:22:S.000000,2023-05-23 08:51:S.000000,2023-05-23 08:52:S.000000,2023-05-23 10:55:S.000000,1380,0,1380,600,0,5340,3960,0.74,1380,0,0,1,0,2400,960
2023-05-24,2023-05-24 06:14:S.000000,2023-05-24 12:46:S.000000,2023-05-24 09:32:S.000000,2023-05-24 14:49:S.000000,780,2,480,6480,0,21120,20340,0.96,480,0,2700,6,2,11280,2580
