date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-16,2023-05-16 01:36:S.000000,2023-05-16 08:16:S.000000,2023-05-16 08:18:S.000000,2023-05-16 10:19:S.000000,2940,2,2160,1800,0,24000,21060,0.88,2160,0,780,4,0,12180,7080
2023-05-17,2023-05-16 23:46:S.000000,2023-05-17 08:05:S.000000,2023-05-17 00:55:S.000000,2023-05-17 10:08:S.000000,3660,2,1380,6360,0,29760,26100,0.88,1380,0,2460,4,1,12720,7020
2023-05-18,2023-05-18 00:24:S.000000,2023-05-18 09:20:S.000000,2023-05-18 05:48:S.000000,2023-05-18 11:23:S.000000,6720,3,4200,3600,1380,31740,25020,0.79,4200,1380,1560,3,2,16080,5340
