date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-16,2023-05-16 01:31:S.000000,2023-05-16 13:18:S.000000,2023-05-16 10:45:S.000000,2023-05-16 15:21:S.000000,6960,4,1860,7920,0,42240,35280,0.84,1860,0,5280,9,1,16020,11340
2023-05-17,2023-05-16 20:46:S.000000,2023-05-17 11:33:S.000000,2023-05-16 22:54:S.000000,2023-05-17 13:36:S.000000,26940,10,1560,3120,0,49140,22200,0.45,1560,0,29460,3,12,14760,4320
2023-05-18,2023-05-18 04:31:S.000000,2023-05-18 12:46:S.000000,2023-05-18 12:46:S.000000,2023-05-18 14:49:S.000000,5280,5,2760,3300,0,29640,24360,0.82,2760,0,2580,4,1,11520,9540
