date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-13,2023-05-13 02:06:S.000000,2023-05-13 08:13:S.000000,2023-05-13 07:22:S.000000,2023-05-13 10:19:S.000000,1680,1,1560,780,0,21900,20220,0.92,1560,0,240,1,1,15300,4140
2023-05-14,2023-05-14 03:34:S.000000,2023-05-14 09:13:S.000000,2023-05-14 07:21:S.000000,2023-05-14 11:19:S.000000,4140,2,1500,0,2400,19920,15780,0.79,1500,2400,660,0,2,11940,3840
2023-05-15,2023-05-15 19:02:S.000000,2023-05-15 19:19:S.000000,2023-05-15 19:21:S.000000,2023-05-15 21:28:S.000000,720,0,720,0,0,1020,300,0.29,720,0,0,0,0,300,0
