date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-13,2023-05-13 04:33:S.000000,2023-05-13 09:20:S.000000,2023-05-13 08:25:S.000000,2023-05-13 11:23:S.000000,1500,2,1020,3660,0,14940,13440,0.9,1020,0,2760,4,2,8880,900
2023-05-14,2023-05-14 03:24:S.000000,2023-05-14 14:00:S.000000,2023-05-14 05:55:S.000000,2023-05-14 16:03:S.000000,4500,3,1800,8820,0,34920,30420,0.87,1800,0,5940,4,3,16020,5580
2023-05-15,2023-05-15 05:54:S.000000,2023-05-15 09:30:S.000000,2023-05-15 08:08:S.000000,2023-05-16 09:47:S.000000,900,2,480,3060,0,12840,11940,0.93,480,0,540,1,0,7560,1320
