date,startdate,enddate,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
2023-05-13,2023-05-13 03:03:S.000000,2023-05-13 11:33:S.000000,2023-05-13 03:44:S.000000,2023-05-13 13:36:S.000000,5640,2,2340,5100,0,30180,24540,0.81,2340,0,3720,4,1,12240,7200
2023-05-15,2023-05-15 02:15:S.000000,2023-05-15 12:58:S.000000,2023-05-15 08:30:S.000000,2023-05-15 15:02:S.000000,7320,2,2100,2820,1020,34380,27060,0.79,2100,1020,8400,1,3,16620,7620
